,screen_name,location,description,listedcount,friends_count,followers_count,favorites_count,verified,statuses_count,default_profile,default_profile_image,has_extended_profile,name,bot
1363,0,1,0,0.0039398321218833176,0.0001453807809524921,0.027670865061950198,0.0018220752610917607,0,0.0013946515724142813,1,0,0,Hansika,0
1364,0,0,0,0.0006319207004002701,0.0005611017432079461,0.00013813106273897298,0.0017520493094740912,1,0.0005202988680622022,0,0,1,Perkins Eastman,0
1365,0,1,0,0.0,1.3128030387014337e-05,4.1527564897098226e-08,4.4816609035308486e-05,1,2.6226210095546456e-06,1,0,1,Raphael Santos,0
1366,0,0,0,0.0023100570501877224,0.0005158829718748967,0.0030100009588714736,2.5209342582361024e-05,0,0.0028197546887728363,0,0,1,ELGIN,0
1367,0,0,0,6.286966151941463e-05,0.0007507288487981532,9.00109969144604e-06,0.00012184515581474495,1,0.00015415183489493416,0,0,1,Read to Grow,0
1368,0,1,0,3.868902247348593e-05,7.293350215007964e-05,4.6718510509235504e-07,4.4816609035308486e-05,1,1.573572605732787e-05,0,0,1,Haiwu HE,0
1369,0,0,0,2.4180639045928705e-05,0.00022074539984090773,3.38657291735836e-05,0.0018850986175476632,0,0.0001974250815525858,0,0,1,Scott Zabielski,0
1370,0,1,0,1.6120426030619137e-06,5.105345150505575e-05,1.007043448754632e-06,0.002488722320491974,1,0.00020966397959717414,0,0,1,Amanda,0
1371,0,0,0,0.0004900609513308218,0.00026888151125996026,0.0002744349126224736,0.005302365056489935,1,0.0010359352987740849,0,0,1,ACC with Kix Brooks,0
1372,0,0,0,0.003441710957537186,0.008154451763726572,0.004338841508013719,0.0013991185133210367,0,0.005684239635875299,0,0,1,TimWestwoodTV,0
1373,0,0,0,0.0,2.3338720688025485e-05,2.180197157097657e-07,0.0006750501735943341,1,3.3948371957012914e-05,1,0,0,Alex,0
1374,0,0,0,6.448170412247655e-06,0.0008912473962739732,1.567665574865458e-06,0.00022968512130595598,1,8.610938981371086e-05,0,0,1,Darfur Matters,0
1375,0,0,0,0.075975567882308,9.870333957644112e-05,0.08701449241418048,2.9410899679421194e-05,0,0.0009957217766275804,0,0,1,Steve Martin,0
1376,0,0,0,0.010803909525720946,0.0009690431319007249,0.020832188729825857,0.0006008226648796044,0,0.004841066981303481,0,0,1,DJ DRAMA,0
1377,0,0,0,1.1284298221433395e-05,0.00013662876069448252,1.6299569222111053e-06,0.0,1,0.0006441448601800605,0,0,1,Joyce Gomes.,0
1378,0,0,1,2.095655383980488e-05,0.0020893017249259483,2.374338522991591e-05,0.002182008652406582,1,7.24134800971477e-05,0,0,0,Tony Krznarich,0
1379,0,1,0,6.448170412247655e-06,0.0001011344563147771,3.0003665638153468e-06,2.8010380647067802e-05,1,0.00018168935549525795,0,0,1,Vitor Martinez Mello,0
1380,0,0,0,0.0002692111147113396,0.002374228606658926,0.0006643995107886745,0.0004159541526089569,0,0.0010047552489938242,0,0,1,"""ICBC Argentina""",0
1381,0,0,0,4.836127809185741e-06,0.0015588320526210356,1.4077844500116299e-05,0.00017646539807652717,1,5.76976622102022e-05,1,0,1,Movienasha,0
1382,0,0,0,0.0,0.0009194483504386707,2.80311063055413e-06,0.0,1,2.476919842357165e-06,1,0,1,Wayne Cirilli,0
1383,0,1,0,0.0,3.1604517598367844e-05,2.4916538938258933e-07,0.0,1,1.2238898044588345e-05,0,0,1,JÃ­Â©ssica GonÃ­_alves,0
1384,0,1,0,0.00966097132015005,0.00019303066902387746,0.018310510406579363,0.0009915674749062001,0,0.0005622608042150765,0,0,1,Stephen Amell,0
1385,0,0,0,0.00010961889700821013,1.4586700430015929e-05,6.737847404554187e-06,0.0,0,3.1034348613063304e-05,0,0,1,Something To Burn,0
1386,0,1,0,0.0,3.695297442270702e-05,1.0381891224274556e-07,2.8010380647067803e-06,1,2.7683221767521257e-06,0,0,1,Isadora Lima ,0
1387,1,0,1,0.004513719288573358,0.00025380858748227713,0.0015216218872858003,0.0061062629810607815,1,0.0014607999023219375,0,0,1,MakerBot,0
1388,0,0,0,4.836127809185741e-06,5.786057837239652e-05,1.8375947466965965e-06,0.0014229273368710443,1,0.0031050375741455026,0,0,1,Ni,0
1389,0,0,0,0.0013782964256179363,0.0,0.0002997771091009278,0.0,0,6.367141006529889e-05,0,0,1,Roger Clemens,0
1390,0,0,1,0.006377240537712931,3.306318764136944e-05,0.01600383066869637,9.243425613532376e-05,0,0.0020733276092201446,0,0,0,Vitor Belfort,0
1391,0,0,0,0.0019296149958651107,0.00013468386730381375,0.0006503943395271281,0.0006036237029443111,0,0.0017316583721420534,0,0,1,ReggieEvans30,0
1392,0,0,0,0.0,4.667744137605097e-05,4.775669963166296e-07,0.00020587629775594836,1,1.8941151735672439e-06,1,0,0,Emily,0
1393,0,0,0,0.011427770013105906,0.011789943734234209,0.013500403710222148,0.005859771631366585,0,0.0012437051631976918,0,0,1,Gavin Newsom,0
1394,0,1,0,0.011774359172764218,1.9448933906687905e-05,0.015303665542640068,1.8206747420594073e-05,0,0.001253175739065528,0,0,1,Fred Durst,0
1395,0,0,0,1.4508383427557224e-05,0.00040016181513010367,3.2599138444222105e-06,0.0010783996549121105,1,0.00015473463956372407,0,0,0,Jenny G. Zhang,0
1396,0,0,0,0.0014298817889159174,3.257696429370224e-05,0.002242893398201051,0.0013613044994474953,0,0.000273626791996868,0,0,0,Coolio,0
1397,0,1,0,0.00012090319522964353,3.98703145087102e-05,5.5750755874354366e-05,0.0008501150526385078,1,0.0010445316676387362,1,0,1,Yes You're Sexist,0
1398,0,0,0,0.00017732468633681052,6.12641418060669e-05,2.9526098641836837e-05,0.000969159170388546,0,3.831940697293732e-05,1,0,1,Julie Larson-Green,0
1399,0,0,0,0.0,0.00025478103417761157,7.994056242691408e-07,1.1204152258827121e-05,1,5.682345520701732e-06,1,0,1,Bhanu Prakash,0
1400,0,0,0,0.032990451871662066,0.0043152322105463785,0.03843921180515715,0.00018907006936770768,0,0.008732890858315377,0,0,0,Questlove Gomez,0
1401,0,0,0,0.005514797745074807,0.0001025931263577787,0.0022225864189663698,0.0005111894468089874,0,0.00044584557162428973,0,0,1,Keane,0
1402,0,0,0,0.0,3.257696429370224e-05,4.1527564897098226e-08,2.8010380647067803e-06,1,2.6226210095546456e-06,1,1,0,moulitweete,0
1403,0,0,0,6.609374672553846e-05,0.0004716366472371817,8.014820025139958e-06,0.0014425346033239918,1,0.0003305959483710828,0,0,1,Sara Afzal,0
1404,0,0,0,0.0006367568282094559,0.000615072534799005,5.215862151075537e-05,0.006127270766546082,1,0.004538445657034314,0,0,1,Ben Wright,0
1405,0,0,0,7.899008755003377e-05,0.00145915626634926,1.3724860198490964e-05,0.003530708480562897,1,0.0004320039607405291,0,0,1,Britt Provost,0
1406,0,1,0,0.0,4.862233476671976e-05,3.426024104010603e-07,2.8010380647067803e-06,1,1.019908170382362e-06,0,0,0,Varun Malhotra,0
1407,0,0,0,0.0002111775810011107,0.0004293352159901355,0.0001616564282531791,0.02367997579903112,1,0.003162735236355705,0,0,0,"""Jared Rosen @ PAX""",0
1408,0,1,0,1.6120426030619137e-06,4.764988807138537e-05,6.644410383535716e-07,2.8010380647067803e-06,1,0.0001502179033806022,0,0,1,Leticia Verratti,0
1409,0,0,0,0.04490667079349573,0.0003889786781337581,0.30038178159150325,6.022231839119578e-05,0,0.0062585936369677665,0,0,1,Wiz Khalifa,0
1410,0,0,0,0.0014879153226261463,0.002815233182993074,0.0012677119736137176,0.000312315744214806,0,0.0036266477527124824,0,0,1,2 Mic Shawty,0
1411,0,1,0,1.6120426030619137e-06,5.737435502472932e-05,2.80311063055413e-07,3.921453290589492e-05,1,4.225333848726929e-06,1,0,1,eric anderson,0
1412,0,0,0,0.0,4.910855811438696e-05,2.2840160693404023e-07,9.80363322647373e-06,1,1.3113105047773228e-06,1,0,0,Abhishek Rathi,0
1413,0,0,0,3.2240852061238274e-06,0.00035445682044938704,2.7200555007599338e-06,4.201557097060171e-05,1,3.423977429140787e-05,0,0,0,Faheem Ahmed,0
1414,0,0,0,0.12121431945203448,0.0003709884142700718,0.18562928442482515,0.0004285588239001374,0,0.0013822669732024956,0,0,1,ashton kutcher,0
1415,0,0,0,1.289634082449531e-05,0.00016628838490218158,1.2250631644643976e-06,8.683218000591019e-05,1,6.702253691084094e-06,1,0,0,Ravi Teja Varma,0
1416,0,0,0,0.0005593787832624841,0.00020275513597722142,9.235730433114645e-05,0.0011162136687856519,1,0.0014476867972741643,0,0,1,NYU Wasserman,0
1417,0,1,0,0.0,3.1604517598367844e-05,7.994056242691408e-07,3.081141871177458e-05,1,2.476919842357165e-06,1,0,1,Jacob Borgerding,0
1418,0,0,0,0.0,3.646675107503982e-05,4.6718510509235504e-07,1.4005190323533901e-05,1,1.500722022134047e-05,0,0,1,Naihad Mohan,0
1419,0,0,0,0.005095666668278709,0.00041717963229845556,0.009884962000824655,0.003364046715712843,0,0.01221150622515522,0,0,1,PROSTYLE,0
1420,0,0,0,0.01825477043707311,0.000201782689281887,0.018801739971747135,0.00025349394485596363,0,0.0013800814556945333,0,0,1,Mike Bloomberg,0
1421,0,0,0,1.6120426030619137e-06,0.00012787674043647298,7.371142769234935e-07,3.081141871177458e-05,1,7.139357192676535e-06,1,0,1,Joey Allen,0
1422,0,0,0,0.0005190777181859362,0.00010794158318211787,8.827722108000655e-05,0.001205846886856269,0,0.003164046546860482,0,0,1,Francesca Dani,0
1423,0,1,0,3.2240852061238274e-06,0.00013565631399914814,6.644410383535716e-07,2.1007785485300854e-05,1,1.2093196877390864e-05,1,0,1,TUSHAR NANDKEOLIAR,0
1424,0,0,0,0.03709954846686688,0.0002659641711739571,0.33356512981869774,7.14264706500229e-05,0,0.004723486139375114,0,0,0,Kevin Hart,0
1425,0,0,0,9.672255618371483e-06,3.257696429370224e-05,6.125315822321988e-07,0.0014425346033239918,1,0.00014599256953187525,1,0,1,Evrim,0
1426,0,0,0,0.0,4.327387794238059e-05,5.60622126110826e-07,1.4005190323533902e-06,1,0.00017149027379143432,0,0,1,Juliana Lemos,0
1427,0,1,0,0.0,0.0001638572681638456,5.398583436622769e-07,0.0035054991379805354,1,3.5988188297777634e-05,0,0,1,Will,0
1428,0,0,0,0.0017136012870548143,0.0008951371830553108,9.480743066007524e-05,0.0008263062290885002,0,0.0009378784132501807,0,0,0,Burt Herman,0
1429,0,1,0,0.0,0.0006461908290497057,0.09878770240898498,0.0015979922159152181,0,0.000865756335487428,0,0,1,Jessica Alba,0
1430,0,1,0,0.011419709800090596,8.07130757127548e-05,0.002866668568629139,0.0017282404859240836,0,0.0010688637625607155,0,0,0,Kris Allen,0
1431,0,1,0,0.02719999484146367,0.18086876442867783,0.03313868533114765,1.8206747420594073e-05,0,0.00030874077329146076,0,0,1,The Beatles,0
1432,0,0,0,0.05311035560047781,7.633706558375003e-05,0.28923269975142846,0.0,0,4.167053381847937e-05,0,0,1,Adele,0
1433,0,0,0,0.0004433117158420263,0.0004317663327284715,5.752605927370531e-05,0.0005546055368119425,1,0.00013127675164492975,0,0,1,Alison G Pincus,0
1434,0,1,0,0.0,2.431116738335988e-05,3.6336619284960947e-07,0.0,1,1.6464231893315274e-05,0,0,1,Carol Freitas,0
1435,0,0,0,0.017721184335459616,0.0001473256743431609,0.030291462044781583,0.0005209930800354611,0,0.000455024745157731,0,0,1,Aaron Rodgers,0
1436,0,0,0,0.0,0.0002217178465362421,3.8412997529815856e-07,7.0025951617669504e-06,1,8.552658514492094e-05,1,0,1,WI,0
1437,0,0,0,0.004159069915899738,0.0007575359756654939,0.003113923690026462,0.005505440316181177,0,0.001938116926060883,0,0,1,Carrie Ann Inaba,0
1438,0,0,0,2.579268164899062e-05,6.466770523973728e-05,1.2053375711382759e-05,0.00043135986196484415,1,9.76197820223118e-05,0,0,1,"""________""",0
1439,0,0,0,0.0,0.000447811703201489,2.9069295427968757e-07,7.562802774708308e-05,1,1.1656093375798423e-06,1,0,0,Srizan kozu,0
1440,0,0,0,0.0,4.716366472371817e-05,2.2840160693404023e-07,2.1007785485300854e-05,1,1.2384599211785825e-05,0,0,0,Kevin Sequeira,0
1441,0,0,0,0.000672221765476818,0.01171846890212713,0.00030387795613451627,0.002200215399827176,0,0.0003534710316210872,0,0,1,Sherwood,0
1442,0,0,0,0.0010832926292576061,0.0065333831226041346,0.00017178915408807107,0.0001008373703294441,0,0.001816456451450987,0,0,0,The Gordon Brothers,0
1443,0,0,1,0.03487492967464144,0.0004098862820834476,0.02908062207129444,0.009176200699979412,0,0.0021466152963204774,0,0,1,Larry King,0
1444,0,0,0,0.01453095202400009,0.00031750384602668004,0.005844153444186185,0.0004383624571266111,0,0.0009235996988648277,0,0,1,White House OSTP 44,0
1445,0,1,0,0.000504569334758379,4.862233476671977e-07,3.892171019980531e-05,0.00024789186872655004,1,0.0011555559570432163,0,0,1,ParisLemon,0
1446,0,1,0,0.00027565928512358727,5.105345150505575e-05,0.00036764353203401056,2.1007785485300854e-05,1,0.00014089302867996344,0,0,1,Dennis Michael Lynch,0
1447,0,0,0,0.03327417136980096,0.0001235007303074682,0.01815807309773334,0.0,0,6.847954858281574e-05,1,0,0,Eric Schmidt,0
1448,0,0,0,0.0024357963732265517,0.00010502424309611469,0.0014415152145992977,8.40311419412034e-06,0,0.00014380705202391306,0,0,0,Thabo Sefolosha,0
1449,0,0,0,0.025491229682218043,0.0026800630923415935,0.04379465848374306,0.0009173399661914706,0,0.006534260245305399,0,0,1,Jordin Sparks,0
1450,0,0,0,0.0014185974906944841,7.293350215007964e-05,0.0003683079730723641,0.0019327162646476785,1,7.051936492358047e-05,0,0,1,Fei-Fei Li,0
1451,0,0,0,0.011979088583353082,0.02189123378202024,0.022243098129095994,0.03780421024031506,0,0.0024515678392648035,0,0,1,the script,0
1452,0,0,0,6.125761891635272e-05,0.0005202589820039015,6.187607169667635e-05,0.03403121196715503,0,0.001376001823013004,0,0,1,adult mom _Ã´Â?Ã¯_Ã´Ã«Å¸,0
1453,0,0,0,0.00042880333241446906,0.001291895434751744,7.786418418205917e-06,0.012264345166318637,1,0.0021524433430083765,0,0,1,Dallas Lee Bell,0
1454,0,1,0,0.0,9.918956292410832e-05,3.529843016253349e-07,0.0,1,0.0,1,1,1,larissa wandame,0
1455,0,0,0,0.036464403681260485,0.006606316624754214,0.07805901075277391,5.602076129413561e-06,0,0.001012914514356883,0,0,1,Miranda Cosgrove,0
1456,0,0,0,0.00164267141252009,0.0013200963889164416,0.00013507878671903625,0.00010223788936179748,0,0.00023195625817838865,0,0,1,Paul Broun,0
1457,0,0,0,0.0021295082786447882,0.00015267413116750006,0.0024655953468529644,0.00022128200711183564,0,0.0003249136028503811,0,0,1,Tom Anderson,0
1458,0,1,0,2.4180639045928705e-05,0.0001429496642141561,1.7233939432295762e-06,0.00010783996549121104,1,3.802800463854236e-05,0,0,1,Joe Borrello,0
1459,0,0,0,0.0,2.8200954164697463e-05,3.2183862795251123e-07,1.1204152258827121e-05,1,1.6027128391722833e-06,0,0,1,Omprakash Yadav,0
1460,0,0,0,0.1073604253213204,1.99351572543551e-05,0.2741686067306797,6.442387548825595e-05,0,0.005040094775695238,0,0,1,Donald J. Trump,0
1461,0,1,0,0.0016587918385507093,1.604537047301752e-05,0.0005049855710399386,0.0,0,0.0,1,0,1,Evan Spiegel,0
1462,0,0,0,0.0015411127285271896,0.0002630468310879539,0.000998914427926025,0.0051889230148693104,0,0.0005232128914061518,0,0,1,Drowning Pool,0
1463,0,0,0,3.2240852061238274e-06,6.952993871640926e-05,4.6718510509235504e-07,0.0,1,2.6226210095546455e-05,0,0,1,Leonardo Henriques,0
1464,0,0,0,0.007458921124367475,0.00020032401923888543,0.012187790057063443,0.001040585641038569,0,0.003614991659336684,0,0,1,maria menounos,0
1465,0,0,0,0.014814671522138986,0.00013225275056547776,0.0038508510929079185,4.201557097060171e-05,0,0.0017143199332455533,0,0,0,Lessig,0
1466,0,0,0,0.000186996941955182,0.0003826577746140845,7.497801842171084e-05,5.602076129413561e-06,1,0.002336172514844399,0,0,0,Skye.,0
1467,0,0,0,0.005482556893013569,0.0024525105656333446,0.00911666052266344,0.0004159541526089569,0,0.011583679895701277,0,0,0,DeRAY DAVIS,0
1468,0,1,0,0.0,4.03565378563774e-05,1.5572836836411833e-07,0.0,1,1.457011671974803e-07,1,1,1,Siva Nagarjuna,0
1469,0,0,0,0.0007560479808360375,0.009452181878650321,0.00021034749809502678,0.0108652266529976,0,0.0010124774108552907,0,0,1,Jessica Naziri,0
1470,0,0,0,0.02121770474150091,0.00036077772396906065,0.05150820640744579,0.016608755204678853,0,0.0053013369684803205,0,0,1,Shashi Tharoor,0
1471,0,1,0,6.448170412247655e-06,0.0014183135051452154,9.136064277361609e-05,0.00013304930807357207,1,1.2384599211785825e-05,0,0,1,WaryJT,0
1472,0,0,0,2.579268164899062e-05,0.0002037275826725558,4.5130081151921496e-05,0.0032365994837686846,1,0.0016512313278490443,0,0,1,Vleeties,0
1473,0,1,0,0.0,3.841164446570861e-05,2.0763782448549113e-08,1.4005190323533902e-06,1,2.914023343949606e-07,1,1,1,kaique,0
1474,0,0,0,0.0,1.7017817168351916e-05,4.1527564897098226e-08,0.0,1,5.828046687899212e-07,1,0,1,BRIDGE 100,0
1475,0,0,0,1.6120426030619137e-06,4.667744137605097e-05,7.47496168147768e-07,0.00010924048452356444,1,2.7828922934718737e-05,0,0,0,Mehul,0
1476,0,0,0,0.00999788822418999,0.0008387352747259159,0.025533970773148992,0.011718142743700815,0,0.0018748826194971765,0,0,1,Laura Pausini,0
1477,0,0,0,0.023709922605834627,0.0001818475320275319,0.03461642296422845,0.0061104645381578416,0,0.0013024227335782764,0,0,1,Sara Bareilles,0
1478,0,0,0,0.007038178004968316,1.3614253734681534e-05,0.002691816756629907,2.8010380647067802e-05,0,0.00138663800821842,0,0,1,phil_hellmuth,0
1479,0,0,0,2.9016766855114448e-05,5.056722815738855e-05,3.3741146478892308e-06,1.680622838824068e-05,1,2.2000876246819525e-05,0,0,1,Jinghao Lu,0
1480,0,0,0,0.07872087643532243,0.0003301456530660272,0.13967172501476408,8.123010387649663e-05,0,0.0012606064985925996,0,0,1,SHAQ,0
1481,0,0,0,0.00568567426099937,0.00048184733753819285,0.005627576811356593,0.028403926495159108,0,0.0013156815397932472,0,0,1,Papa Roach,0
1482,0,0,0,2.095655383980488e-05,6.515392858740448e-05,1.3153856181155862e-05,0.013881944648686804,1,0.001024133504231089,0,0,1,Small Wonder,0
1483,0,0,0,0.008682461460091467,7.001616206407646e-05,0.008457026299946708,0.0009733607274856062,0,0.0012152934355941832,1,0,1,John Carmack,0
1484,0,1,0,0.0,0.00025234991743927556,3.73748084073884e-07,0.00019467214549712122,1,1.937825523726488e-05,1,0,1,Jura Baran,0
1485,0,0,0,0.017913017405223986,0.001872446111866378,0.02195870698278944,0.0001260467129118051,0,0.004025140444997591,1,0,1,George Lopez,0
1486,0,0,0,4.836127809185741e-06,0.00019059955228554147,2.5124176762744425e-06,0.0010741980978150503,1,0.0003007272090955993,0,0,1,Surya Dev Aggarwal,0
1487,0,0,0,0.0002659870295052158,0.013216523036289765,0.00028506596923613074,0.0003263209345383399,1,1.3258806214970708e-05,1,0,0,Vince Green,0
1488,1,0,0,0.00019828124017661538,0.00023922188705226123,2.8519055193082207e-05,5.882179935884239e-05,1,3.613388946497512e-05,0,0,1,Chris Taylor,0
1489,0,0,0,0.011605094699442717,0.10873996191898741,0.010654291286217072,0.020306125450091805,0,0.0028056216755546807,0,0,1,LIVESTRONG,0
1490,0,0,0,0.0,0.00013128030387014335,4.048937577467077e-07,0.000509788927776634,1,4.4730258329626455e-05,1,0,1,GABRIEL ROBLEDO,0
1491,0,0,0,0.0018199960988569007,0.0006495943924833761,0.03793811944332631,0.004981646198081009,0,0.0005035432338344919,0,0,1,Tanmay Bhat,0
1492,0,0,0,0.004795826744109193,0.003378766042939356,0.0016570848039801347,0.00030811418711774584,0,0.0008562857596195918,0,0,1,Eugene Kaspersky,0
1493,0,0,0,0.0,8.752020258009558e-06,1.4534647713984378e-07,7.00259516176695e-05,1,5.973747855096693e-06,0,0,0,Timothy P. Rogers,0
1494,0,0,0,5.8033533710228896e-05,0.0002659641711739571,8.54429647757796e-06,0.006739297583684514,1,0.0002861570923758513,0,0,0,carlos _Ã?_Ã¡_Ã?Â?Ã?â?°Ã?Â?â?°ÂªÃ¢â?¢Ã¼Â?,0
1495,0,0,0,9.833459878677674e-05,0.00013079408052247616,2.1179058097520093e-06,0.0008893295855444028,1,0.00038931351875166735,0,0,1,Ollie,0
1496,0,0,0,3.2240852061238274e-06,0.0006495943924833761,7.890237330448663e-07,0.00023108564033830938,1,5.536644353504251e-06,1,1,1,Vivek Mehta,0
1497,0,0,0,0.03954018096790262,0.000415720962255454,0.036519039495662674,0.0002590960209853772,0,0.003447289615892384,0,0,1,SEAN KINGSTON Ã¥Â©,0
1498,0,0,0,3.2240852061238274e-06,4.521877133304938e-05,1.193917490791574e-06,0.00010363840839415087,1,1.835834706688252e-05,1,0,0,Akanksha,0
1499,0,0,0,0.0285911876079061,2.479739073102708e-05,0.08203014643740628,0.00032351989647363315,0,0.001420294977841038,0,0,1,Ciara,0
1500,0,0,0,4.513719288573358e-05,2.7714730817030264e-05,0.04627284706465107,0.000943949827806185,0,4.982979918153826e-05,0,0,1,Tim Cook,0
1501,0,0,0,8.060213015309568e-06,9.578599949043793e-05,1.1139769283646599e-05,0.012311962813418653,1,0.0012314662651531035,0,0,0,"""kris""",0
1502,0,1,0,0.01616556322350487,0.0006014582810643234,0.10975890092482302,0.0032071885840892636,0,0.02013983523820611,0,0,1,Victoria's Secret,0
1503,0,0,0,0.00019666919757355348,0.0002708264046506291,3.768626514411664e-05,0.000606424741009018,1,9.368585050797983e-05,1,0,1,Ilya Fushman,0
1504,0,1,0,0.0,1.9448933906687907e-06,1.0381891224274556e-08,0.0,1,0.0,0,0,1,Eleonora Herrera,0
1505,0,0,0,4.836127809185741e-06,0.00025283614078694275,2.5124176762744425e-06,3.921453290589492e-05,1,2.855742877070614e-05,1,0,1,"""EH SERVICES""",0
1506,0,0,0,0.018325700311607834,0.1311266572922805,0.01571580586046132,0.02304273963931033,0,0.0013073765732629907,0,0,0,charity: water,0
1507,0,1,0,0.00029822788156645403,1.021069030101115e-05,0.00011207251576604383,1.2604671291180512e-05,0,5.245242019109291e-06,0,0,1,Steve Ballmer,0
1508,0,1,0,4.513719288573358e-05,0.0009116687768759955,3.4052603215620544e-06,7.0025951617669504e-06,1,0.0004859133926035968,1,0,1,140 Chars Review,0
1509,0,0,0,0.025763664882135506,0.00019351689237154465,0.05352925955396654,8.683218000591019e-05,0,0.0025810961769033637,0,0,1,pw,0
1510,0,0,0,7.899008755003377e-05,8.800642592776277e-05,1.6309951113335326e-05,0.0008515155716708612,1,5.9591777383769444e-05,0,0,1,"""Daniel Arriaga""",0
1511,0,0,0,0.007307389119679655,8.654775588476118e-05,0.008467293990367514,0.0006778512116590408,0,0.0003483714907691754,0,0,1,St. Vincent,0
1512,0,0,0,0.08372626871782968,0.0003262558662846896,0.26219976037764503,0.00024789186872655004,0,0.0010164113423696225,0,0,1,Alicia Keys,0
1513,0,0,0,0.0017603505225436099,0.0006811989100817438,0.0005270367080002979,0.0027408157463155846,0,0.0011067460660320603,0,0,0,Eric Young Jr,0
1514,0,0,0,1.6120426030619137e-06,0.0003243109728940208,9.032245365118864e-06,0.00034032612486187383,1,8.989762016084535e-05,0,0,1,Mateen Yasin,0
1515,0,0,0,0.0048941613428959705,0.00027179885134596347,0.006686218259495869,0.005673502600063583,0,0.002289402440174008,0,0,1,Adrienne Houghton,0
1516,0,0,0,0.0014137613628852983,7.682328893141722e-05,0.0004711821332137007,0.018810371123538384,0,0.0016250051177534978,0,0,1,meiko,0
1517,0,0,0,0.01049600938853612,0.006233383317093473,0.043787619561493,5.462024226178222e-05,0,0.004545147910725398,0,0,0,Phillip Schofield,0
1518,0,0,0,0.021678748925976616,0.0010648291313911627,0.0194902566158498,0.0,0,0.0013640543273028107,0,0,1,FBI,0
1519,0,0,0,0.3023708310563232,0.00044197702302948265,0.35675608423467875,0.02005543254330055,0,0.039321539600921586,0,0,1,The New York Times,0
1520,0,0,0,0.08835927915902962,0.00011717982678779462,0.0954319221809978,1.540570935588729e-05,0,0.0026436019776310826,0,0,1,Anderson Cooper,0
1521,0,1,0,3.2240852061238274e-06,1.9448933906687905e-05,1.86874042036942e-07,4.20155709706017e-06,1,7.430759527071496e-06,1,0,1,Megan Hanson,0
1522,0,0,0,0.0,0.0001410047708234873,4.256575401952568e-07,0.00011064100355591782,1,4.371035015924409e-07,1,0,0,Antwan mclean,0
1523,0,0,0,0.0030564327754053883,0.0033301437081726367,0.00031784159983116555,0.017189970603105512,1,0.009824775405293295,0,0,0,Jessica Gottlieb,0
1524,1,1,1,0.00021762575141335837,0.001233062409684013,3.318052435278148e-05,0.00895211765480287,1,0.001454534752132446,0,0,1,Books on Tape (BOT),0
1525,0,0,0,0.00016926447332150094,0.01097211606345798,0.001811453144593873,0.0001568581316235797,1,0.0008216088818265914,1,0,0,DATACORP TECHNOLOGY,0
1526,0,0,0,0.00032240852061238273,0.0010662878014341644,4.232697052136737e-05,0.0026791929088920354,1,0.0003422520417468812,0,0,1,Rikard Steiber,0
1527,0,1,0,0.0,0.0003505670336680495,2.2321066132190295e-06,0.0,1,1.1073288707008503e-05,0,0,0,Hexa Technologies,0
1528,0,1,0,0.01186946968634487,6.27228118490685e-05,0.026379793833081863,0.0010741980978150503,0,0.0006512842173727369,0,0,1,Robbie Williams,0
1529,0,1,0,0.00010155868399290056,0.0001439221109094905,5.767140575084516e-05,0.01663956662339063,1,0.001505821562985959,0,0,1,$af,0
1530,0,0,0,0.019849080571501344,0.001817989096927652,0.015759638205210206,0.001977532873682987,0,0.004764719569692001,0,0,1,Terrell Owens,0
1531,0,0,0,5.8033533710228896e-05,0.0011844400749172934,4.121610816036999e-06,0.00023948875453242972,1,8.290396413536629e-05,0,0,1,Atti,0
1532,0,0,0,0.014342343039441846,0.0001619123747731768,0.021174863813465488,5.882179935884239e-05,0,0.0004897016229507313,0,0,0,Kareem Abdul-Jabbar,0
1533,0,1,0,8.060213015309568e-06,9.918956292410832e-05,4.360394314195314e-07,0.007688849487620112,1,8.450667697453858e-05,1,1,1,Lily Chumley,0
1534,0,1,0,0.00328534282504018,0.004605021325756029,0.0011679523808396633,1.4005190323533902e-06,0,9.106322949842519e-05,0,0,1,AFI,0
1535,0,0,0,0.037987783941154,0.0002470014606149364,0.09568086955066468,0.008890494817379321,0,0.0006270978236179553,0,0,0,Jimmy Kimmel,0
1536,0,0,0,0.0001176791100235197,0.0010288486036637901,0.0011667065538927502,0.0036987707644453036,1,0.000935547194575021,1,0,0,"""Bulu Bulu Kehidupan""",0
1537,0,0,0,0.00011123093961127205,0.0004487841498968234,2.8487909519409382e-05,0.0030209195527862625,1,0.0014131556206483614,1,0,0,KC Johnson,0
1538,0,0,0,0.0,0.00016871950164051757,3.322205191767858e-07,2.1007785485300854e-05,1,3.059724511147086e-06,1,0,0,Keion Bennett,0
1539,0,0,0,1.6120426030619137e-06,2.285249734035829e-05,6.53643871480326e-05,1.680622838824068e-05,1,2.6080508928348975e-05,0,0,1,_______ ___,0
1540,0,1,0,0.003799584415416931,0.00011037269992045386,0.002245094359140597,0.00012324567484709833,0,0.0002239426939825272,0,0,1,Debbie Harry/BLONDIE,0
1541,0,0,0,0.007858707689926829,0.006693350603986643,0.0052148551076267825,0.004725351215160338,0,0.01016673604470578,0,0,0,PSOE,0
1542,0,0,0,4.836127809185741e-06,4.667744137605097e-05,1.8272128554723219e-06,0.002294050174994853,1,0.0016592448920449056,0,0,1,t oliveira cristino,0
